"","year","block","plot_letter","plot_number","round","species_long","species_flarea","block_plot","block_plot_round","block_plot_round_year","species_block_plot_round_year"
"174",1,2,"D",4,3,"Coreopsis_lanceolata",20.8124230115016,"2,D,4","2,D,4,3","2,D,4,3,1","Coreopsis_lanceolata,2,D,4,3,1"
"175",1,3,"A",5,3,"Coreopsis_lanceolata",62.4372690345048,"3,A,5","3,A,5,3","3,A,5,3,1","Coreopsis_lanceolata,3,A,5,3,1"
"176",1,4,"B",12,3,"Coreopsis_lanceolata",10.4062115057508,"4,B,12","4,B,12,3","4,B,12,3,1","Coreopsis_lanceolata,4,B,12,3,1"
"177",1,4,"B",2,3,"Coreopsis_lanceolata",62.4372690345048,"4,B,2","4,B,2,3","4,B,2,3,1","Coreopsis_lanceolata,4,B,2,3,1"
"178",1,4,"B",7,3,"Coreopsis_lanceolata",72.8434805402556,"4,B,7","4,B,7,3","4,B,7,3,1","Coreopsis_lanceolata,4,B,7,3,1"
"179",1,4,"C",11,3,"Coreopsis_lanceolata",10.4062115057508,"4,C,11","4,C,11,3","4,C,11,3,1","Coreopsis_lanceolata,4,C,11,3,1"
"180",1,4,"C",14,3,"Coreopsis_lanceolata",20.8124230115016,"4,C,14","4,C,14,3","4,C,14,3,1","Coreopsis_lanceolata,4,C,14,3,1"
"181",1,4,"D",12,3,"Coreopsis_lanceolata",10.4062115057508,"4,D,12","4,D,12,3","4,D,12,3,1","Coreopsis_lanceolata,4,D,12,3,1"
"182",1,5,"A",14,3,"Coreopsis_lanceolata",31.2186345172524,"5,A,14","5,A,14,3","5,A,14,3,1","Coreopsis_lanceolata,5,A,14,3,1"
"183",1,5,"B",12,3,"Coreopsis_lanceolata",10.4062115057508,"5,B,12","5,B,12,3","5,B,12,3,1","Coreopsis_lanceolata,5,B,12,3,1"
"184",1,5,"B",3,3,"Coreopsis_lanceolata",83.2496920460064,"5,B,3","5,B,3,3","5,B,3,3,1","Coreopsis_lanceolata,5,B,3,3,1"
"185",1,5,"C",14,3,"Coreopsis_lanceolata",83.2496920460064,"5,C,14","5,C,14,3","5,C,14,3,1","Coreopsis_lanceolata,5,C,14,3,1"
"186",1,5,"C",8,3,"Coreopsis_lanceolata",104.062115057508,"5,C,8","5,C,8,3","5,C,8,3,1","Coreopsis_lanceolata,5,C,8,3,1"
"187",1,5,"D",2,3,"Coreopsis_lanceolata",10.4062115057508,"5,D,2","5,D,2,3","5,D,2,3,1","Coreopsis_lanceolata,5,D,2,3,1"
"188",1,5,"D",8,3,"Coreopsis_lanceolata",10.4062115057508,"5,D,8","5,D,8,3","5,D,8,3,1","Coreopsis_lanceolata,5,D,8,3,1"
"189",1,6,"A",5,3,"Coreopsis_lanceolata",10.4062115057508,"6,A,5","6,A,5,3","6,A,5,3,1","Coreopsis_lanceolata,6,A,5,3,1"
"190",1,6,"D",10,3,"Coreopsis_lanceolata",145.686961080511,"6,D,10","6,D,10,3","6,D,10,3,1","Coreopsis_lanceolata,6,D,10,3,1"
"191",1,6,"D",3,3,"Coreopsis_lanceolata",332.998768184026,"6,D,3","6,D,3,3","6,D,3,3,1","Coreopsis_lanceolata,6,D,3,3,1"
"192",1,7,"A",1,3,"Coreopsis_lanceolata",114.468326563259,"7,A,1","7,A,1,3","7,A,1,3,1","Coreopsis_lanceolata,7,A,1,3,1"
"193",1,7,"A",13,3,"Coreopsis_lanceolata",83.2496920460064,"7,A,13","7,A,13,3","7,A,13,3,1","Coreopsis_lanceolata,7,A,13,3,1"
"194",1,7,"B",5,3,"Coreopsis_lanceolata",20.8124230115016,"7,B,5","7,B,5,3","7,B,5,3,1","Coreopsis_lanceolata,7,B,5,3,1"
"195",1,1,"A",11,3,"Gaillardia_aristata",22.0618344098343,"1,A,11","1,A,11,3","1,A,11,3,1","Gaillardia_aristata,1,A,11,3,1"
"196",1,1,"A",14,3,"Gaillardia_aristata",22.0618344098343,"1,A,14","1,A,14,3","1,A,14,3,1","Gaillardia_aristata,1,A,14,3,1"
"197",1,1,"A",3,3,"Gaillardia_aristata",44.1236688196686,"1,A,3","1,A,3,3","1,A,3,3,1","Gaillardia_aristata,1,A,3,3,1"
"198",1,1,"B",1,3,"Gaillardia_aristata",44.1236688196686,"1,B,1","1,B,1,3","1,B,1,3,1","Gaillardia_aristata,1,B,1,3,1"
"199",1,1,"B",10,3,"Gaillardia_aristata",22.0618344098343,"1,B,10","1,B,10,3","1,B,10,3,1","Gaillardia_aristata,1,B,10,3,1"
"200",1,1,"B",12,3,"Gaillardia_aristata",242.680178508177,"1,B,12","1,B,12,3","1,B,12,3,1","Gaillardia_aristata,1,B,12,3,1"
"201",1,1,"B",15,3,"Gaillardia_aristata",22.0618344098343,"1,B,15","1,B,15,3","1,B,15,3,1","Gaillardia_aristata,1,B,15,3,1"
"202",1,1,"B",5,3,"Gaillardia_aristata",22.0618344098343,"1,B,5","1,B,5,3","1,B,5,3,1","Gaillardia_aristata,1,B,5,3,1"
"203",1,1,"C",3,5,"Gaillardia_aristata",22.0618344098343,"1,C,3","1,C,3,5","1,C,3,5,1","Gaillardia_aristata,1,C,3,5,1"
"204",1,2,"A",1,3,"Gaillardia_aristata",22.0618344098343,"2,A,1","2,A,1,3","2,A,1,3,1","Gaillardia_aristata,2,A,1,3,1"
"205",1,2,"B",10,3,"Gaillardia_aristata",22.0618344098343,"2,B,10","2,B,10,3","2,B,10,3,1","Gaillardia_aristata,2,B,10,3,1"
"206",1,2,"B",12,3,"Gaillardia_aristata",22.0618344098343,"2,B,12","2,B,12,3","2,B,12,3,1","Gaillardia_aristata,2,B,12,3,1"
"207",1,2,"B",12,4,"Gaillardia_aristata",22.0618344098343,"2,B,12","2,B,12,4","2,B,12,4,1","Gaillardia_aristata,2,B,12,4,1"
"208",1,2,"C",14,3,"Gaillardia_aristata",22.0618344098343,"2,C,14","2,C,14,3","2,C,14,3,1","Gaillardia_aristata,2,C,14,3,1"
"209",1,2,"C",7,3,"Gaillardia_aristata",22.0618344098343,"2,C,7","2,C,7,3","2,C,7,3,1","Gaillardia_aristata,2,C,7,3,1"
"210",1,2,"D",13,3,"Gaillardia_aristata",22.0618344098343,"2,D,13","2,D,13,3","2,D,13,3,1","Gaillardia_aristata,2,D,13,3,1"
"211",1,2,"D",5,4,"Gaillardia_aristata",22.0618344098343,"2,D,5","2,D,5,4","2,D,5,4,1","Gaillardia_aristata,2,D,5,4,1"
"212",1,2,"D",7,4,"Gaillardia_aristata",22.0618344098343,"2,D,7","2,D,7,4","2,D,7,4,1","Gaillardia_aristata,2,D,7,4,1"
"213",1,3,"A",15,3,"Gaillardia_aristata",22.0618344098343,"3,A,15","3,A,15,3","3,A,15,3,1","Gaillardia_aristata,3,A,15,3,1"
"214",1,3,"A",15,4,"Gaillardia_aristata",22.0618344098343,"3,A,15","3,A,15,4","3,A,15,4,1","Gaillardia_aristata,3,A,15,4,1"
"215",1,3,"B",13,3,"Gaillardia_aristata",22.0618344098343,"3,B,13","3,B,13,3","3,B,13,3,1","Gaillardia_aristata,3,B,13,3,1"
"216",1,3,"C",15,3,"Gaillardia_aristata",22.0618344098343,"3,C,15","3,C,15,3","3,C,15,3,1","Gaillardia_aristata,3,C,15,3,1"
"217",1,3,"C",5,4,"Gaillardia_aristata",44.1236688196686,"3,C,5","3,C,5,4","3,C,5,4,1","Gaillardia_aristata,3,C,5,4,1"
"218",1,3,"C",8,3,"Gaillardia_aristata",22.0618344098343,"3,C,8","3,C,8,3","3,C,8,3,1","Gaillardia_aristata,3,C,8,3,1"
"219",1,3,"C",9,4,"Gaillardia_aristata",22.0618344098343,"3,C,9","3,C,9,4","3,C,9,4,1","Gaillardia_aristata,3,C,9,4,1"
"220",1,3,"C",9,5,"Gaillardia_aristata",22.0618344098343,"3,C,9","3,C,9,5","3,C,9,5,1","Gaillardia_aristata,3,C,9,5,1"
"221",1,3,"D",7,4,"Gaillardia_aristata",22.0618344098343,"3,D,7","3,D,7,4","3,D,7,4,1","Gaillardia_aristata,3,D,7,4,1"
"222",1,3,"D",9,3,"Gaillardia_aristata",22.0618344098343,"3,D,9","3,D,9,3","3,D,9,3,1","Gaillardia_aristata,3,D,9,3,1"
"223",1,4,"A",11,3,"Gaillardia_aristata",66.1855032295029,"4,A,11","4,A,11,3","4,A,11,3,1","Gaillardia_aristata,4,A,11,3,1"
"224",1,4,"A",13,3,"Gaillardia_aristata",44.1236688196686,"4,A,13","4,A,13,3","4,A,13,3,1","Gaillardia_aristata,4,A,13,3,1"
"225",1,4,"A",4,3,"Gaillardia_aristata",44.1236688196686,"4,A,4","4,A,4,3","4,A,4,3,1","Gaillardia_aristata,4,A,4,3,1"
"226",1,4,"B",12,3,"Gaillardia_aristata",110.309172049172,"4,B,12","4,B,12,3","4,B,12,3,1","Gaillardia_aristata,4,B,12,3,1"
"227",1,4,"B",12,4,"Gaillardia_aristata",22.0618344098343,"4,B,12","4,B,12,4","4,B,12,4,1","Gaillardia_aristata,4,B,12,4,1"
"228",1,4,"B",2,3,"Gaillardia_aristata",154.43284086884,"4,B,2","4,B,2,3","4,B,2,3,1","Gaillardia_aristata,4,B,2,3,1"
"229",1,4,"B",7,3,"Gaillardia_aristata",22.0618344098343,"4,B,7","4,B,7,3","4,B,7,3,1","Gaillardia_aristata,4,B,7,3,1"
"230",1,4,"C",1,3,"Gaillardia_aristata",22.0618344098343,"4,C,1","4,C,1,3","4,C,1,3,1","Gaillardia_aristata,4,C,1,3,1"
"231",1,4,"C",11,3,"Gaillardia_aristata",88.2473376393372,"4,C,11","4,C,11,3","4,C,11,3,1","Gaillardia_aristata,4,C,11,3,1"
"232",1,4,"C",6,3,"Gaillardia_aristata",463.29852260652,"4,C,6","4,C,6,3","4,C,6,3,1","Gaillardia_aristata,4,C,6,3,1"
"233",1,4,"C",6,4,"Gaillardia_aristata",22.0618344098343,"4,C,6","4,C,6,4","4,C,6,4,1","Gaillardia_aristata,4,C,6,4,1"
"234",1,4,"C",9,3,"Gaillardia_aristata",22.0618344098343,"4,C,9","4,C,9,3","4,C,9,3,1","Gaillardia_aristata,4,C,9,3,1"
"235",1,4,"C",9,4,"Gaillardia_aristata",22.0618344098343,"4,C,9","4,C,9,4","4,C,9,4,1","Gaillardia_aristata,4,C,9,4,1"
"236",1,4,"D",11,3,"Gaillardia_aristata",154.43284086884,"4,D,11","4,D,11,3","4,D,11,3,1","Gaillardia_aristata,4,D,11,3,1"
"237",1,4,"D",11,4,"Gaillardia_aristata",132.371006459006,"4,D,11","4,D,11,4","4,D,11,4,1","Gaillardia_aristata,4,D,11,4,1"
"238",1,4,"D",12,3,"Gaillardia_aristata",66.1855032295029,"4,D,12","4,D,12,3","4,D,12,3,1","Gaillardia_aristata,4,D,12,3,1"
"239",1,4,"D",7,3,"Gaillardia_aristata",66.1855032295029,"4,D,7","4,D,7,3","4,D,7,3,1","Gaillardia_aristata,4,D,7,3,1"
"240",1,4,"D",7,4,"Gaillardia_aristata",22.0618344098343,"4,D,7","4,D,7,4","4,D,7,4,1","Gaillardia_aristata,4,D,7,4,1"
"241",1,4,"D",9,3,"Gaillardia_aristata",44.1236688196686,"4,D,9","4,D,9,3","4,D,9,3,1","Gaillardia_aristata,4,D,9,3,1"
"242",1,5,"C",10,3,"Gaillardia_aristata",66.1855032295029,"5,C,10","5,C,10,3","5,C,10,3,1","Gaillardia_aristata,5,C,10,3,1"
"243",1,5,"C",11,3,"Gaillardia_aristata",44.1236688196686,"5,C,11","5,C,11,3","5,C,11,3,1","Gaillardia_aristata,5,C,11,3,1"
"244",1,5,"C",14,3,"Gaillardia_aristata",110.309172049172,"5,C,14","5,C,14,3","5,C,14,3,1","Gaillardia_aristata,5,C,14,3,1"
"245",1,5,"C",9,3,"Gaillardia_aristata",110.309172049172,"5,C,9","5,C,9,3","5,C,9,3,1","Gaillardia_aristata,5,C,9,3,1"
"246",1,5,"D",10,3,"Gaillardia_aristata",198.556509688509,"5,D,10","5,D,10,3","5,D,10,3,1","Gaillardia_aristata,5,D,10,3,1"
"247",1,5,"D",8,3,"Gaillardia_aristata",154.43284086884,"5,D,8","5,D,8,3","5,D,8,3,1","Gaillardia_aristata,5,D,8,3,1"
"248",1,6,"A",11,3,"Gaillardia_aristata",132.371006459006,"6,A,11","6,A,11,3","6,A,11,3,1","Gaillardia_aristata,6,A,11,3,1"
"249",1,6,"A",11,5,"Gaillardia_aristata",22.0618344098343,"6,A,11","6,A,11,5","6,A,11,5,1","Gaillardia_aristata,6,A,11,5,1"
"250",1,6,"A",12,3,"Gaillardia_aristata",22.0618344098343,"6,A,12","6,A,12,3","6,A,12,3,1","Gaillardia_aristata,6,A,12,3,1"
"251",1,6,"A",12,4,"Gaillardia_aristata",22.0618344098343,"6,A,12","6,A,12,4","6,A,12,4,1","Gaillardia_aristata,6,A,12,4,1"
"252",1,6,"A",5,3,"Gaillardia_aristata",22.0618344098343,"6,A,5","6,A,5,3","6,A,5,3,1","Gaillardia_aristata,6,A,5,3,1"
"253",1,6,"A",9,3,"Gaillardia_aristata",22.0618344098343,"6,A,9","6,A,9,3","6,A,9,3,1","Gaillardia_aristata,6,A,9,3,1"
"254",1,6,"B",10,5,"Gaillardia_aristata",22.0618344098343,"6,B,10","6,B,10,5","6,B,10,5,1","Gaillardia_aristata,6,B,10,5,1"
"255",1,6,"B",13,3,"Gaillardia_aristata",22.0618344098343,"6,B,13","6,B,13,3","6,B,13,3,1","Gaillardia_aristata,6,B,13,3,1"
"256",1,6,"B",13,4,"Gaillardia_aristata",22.0618344098343,"6,B,13","6,B,13,4","6,B,13,4,1","Gaillardia_aristata,6,B,13,4,1"
"257",1,6,"B",3,3,"Gaillardia_aristata",132.371006459006,"6,B,3","6,B,3,3","6,B,3,3,1","Gaillardia_aristata,6,B,3,3,1"
"258",1,6,"B",4,3,"Gaillardia_aristata",154.43284086884,"6,B,4","6,B,4,3","6,B,4,3,1","Gaillardia_aristata,6,B,4,3,1"
"259",1,6,"B",5,3,"Gaillardia_aristata",66.1855032295029,"6,B,5","6,B,5,3","6,B,5,3,1","Gaillardia_aristata,6,B,5,3,1"
"260",1,6,"B",9,3,"Gaillardia_aristata",88.2473376393372,"6,B,9","6,B,9,3","6,B,9,3,1","Gaillardia_aristata,6,B,9,3,1"
"261",1,6,"C",13,3,"Gaillardia_aristata",44.1236688196686,"6,C,13","6,C,13,3","6,C,13,3,1","Gaillardia_aristata,6,C,13,3,1"
"262",1,6,"D",15,3,"Gaillardia_aristata",22.0618344098343,"6,D,15","6,D,15,3","6,D,15,3,1","Gaillardia_aristata,6,D,15,3,1"
"263",1,7,"A",1,3,"Gaillardia_aristata",22.0618344098343,"7,A,1","7,A,1,3","7,A,1,3,1","Gaillardia_aristata,7,A,1,3,1"
"264",1,7,"B",15,3,"Gaillardia_aristata",110.309172049172,"7,B,15","7,B,15,3","7,B,15,3,1","Gaillardia_aristata,7,B,15,3,1"
"265",1,7,"B",5,3,"Gaillardia_aristata",44.1236688196686,"7,B,5","7,B,5,3","7,B,5,3,1","Gaillardia_aristata,7,B,5,3,1"
"266",1,3,"D",4,3,"Helianthus_maximiliani",11.5811671581934,"3,D,4","3,D,4,3","3,D,4,3,1","Helianthus_maximiliani,3,D,4,3,1"
"267",1,4,"B",12,3,"Helianthus_maximiliani",11.5811671581934,"4,B,12","4,B,12,3","4,B,12,3,1","Helianthus_maximiliani,4,B,12,3,1"
"268",1,5,"B",8,4,"Helianthus_maximiliani",115.811671581934,"5,B,8","5,B,8,4","5,B,8,4,1","Helianthus_maximiliani,5,B,8,4,1"
"269",1,6,"D",5,3,"Helianthus_maximiliani",11.5811671581934,"6,D,5","6,D,5,3","6,D,5,3,1","Helianthus_maximiliani,6,D,5,3,1"
"270",1,1,"A",13,4,"Heliopsis_helianthoides",66.0127156335555,"1,A,13","1,A,13,4","1,A,13,4,1","Heliopsis_helianthoides,1,A,13,4,1"
"271",1,4,"C",6,3,"Heliopsis_helianthoides",13.2025431267111,"4,C,6","4,C,6,3","4,C,6,3,1","Heliopsis_helianthoides,4,C,6,3,1"
"272",1,4,"D",9,3,"Heliopsis_helianthoides",26.4050862534222,"4,D,9","4,D,9,3","4,D,9,3,1","Heliopsis_helianthoides,4,D,9,3,1"
"273",1,1,"A",13,4,"Rudbeckia_hirta",59.9946807463388,"1,A,13","1,A,13,4","1,A,13,4,1","Rudbeckia_hirta,1,A,13,4,1"
"274",1,1,"A",13,5,"Rudbeckia_hirta",14.9986701865847,"1,A,13","1,A,13,5","1,A,13,5,1","Rudbeckia_hirta,1,A,13,5,1"
"275",1,1,"A",14,3,"Rudbeckia_hirta",44.9960105597541,"1,A,14","1,A,14,3","1,A,14,3,1","Rudbeckia_hirta,1,A,14,3,1"
"276",1,1,"A",15,3,"Rudbeckia_hirta",59.9946807463388,"1,A,15","1,A,15,3","1,A,15,3,1","Rudbeckia_hirta,1,A,15,3,1"
"277",1,1,"B",1,3,"Rudbeckia_hirta",14.9986701865847,"1,B,1","1,B,1,3","1,B,1,3,1","Rudbeckia_hirta,1,B,1,3,1"
"278",1,1,"B",5,3,"Rudbeckia_hirta",44.9960105597541,"1,B,5","1,B,5,3","1,B,5,3,1","Rudbeckia_hirta,1,B,5,3,1"
"279",1,1,"B",6,4,"Rudbeckia_hirta",29.9973403731694,"1,B,6","1,B,6,4","1,B,6,4,1","Rudbeckia_hirta,1,B,6,4,1"
"280",1,1,"B",7,3,"Rudbeckia_hirta",44.9960105597541,"1,B,7","1,B,7,3","1,B,7,3,1","Rudbeckia_hirta,1,B,7,3,1"
"281",1,1,"B",7,5,"Rudbeckia_hirta",14.9986701865847,"1,B,7","1,B,7,5","1,B,7,5,1","Rudbeckia_hirta,1,B,7,5,1"
"282",1,1,"C",1,3,"Rudbeckia_hirta",119.989361492678,"1,C,1","1,C,1,3","1,C,1,3,1","Rudbeckia_hirta,1,C,1,3,1"
"283",1,1,"C",10,4,"Rudbeckia_hirta",29.9973403731694,"1,C,10","1,C,10,4","1,C,10,4,1","Rudbeckia_hirta,1,C,10,4,1"
"284",1,1,"C",10,5,"Rudbeckia_hirta",59.9946807463388,"1,C,10","1,C,10,5","1,C,10,5,1","Rudbeckia_hirta,1,C,10,5,1"
"285",1,1,"C",13,3,"Rudbeckia_hirta",164.985372052432,"1,C,13","1,C,13,3","1,C,13,3,1","Rudbeckia_hirta,1,C,13,3,1"
"286",1,1,"C",8,3,"Rudbeckia_hirta",134.988031679262,"1,C,8","1,C,8,3","1,C,8,3,1","Rudbeckia_hirta,1,C,8,3,1"
"287",1,1,"D",12,5,"Rudbeckia_hirta",14.9986701865847,"1,D,12","1,D,12,5","1,D,12,5,1","Rudbeckia_hirta,1,D,12,5,1"
"288",1,1,"D",14,3,"Rudbeckia_hirta",269.976063358525,"1,D,14","1,D,14,3","1,D,14,3,1","Rudbeckia_hirta,1,D,14,3,1"
"289",1,1,"D",14,5,"Rudbeckia_hirta",14.9986701865847,"1,D,14","1,D,14,5","1,D,14,5,1","Rudbeckia_hirta,1,D,14,5,1"
"290",1,1,"D",4,3,"Rudbeckia_hirta",59.9946807463388,"1,D,4","1,D,4,3","1,D,4,3,1","Rudbeckia_hirta,1,D,4,3,1"
"291",1,1,"D",4,4,"Rudbeckia_hirta",44.9960105597541,"1,D,4","1,D,4,4","1,D,4,4,1","Rudbeckia_hirta,1,D,4,4,1"
"292",1,1,"D",4,5,"Rudbeckia_hirta",14.9986701865847,"1,D,4","1,D,4,5","1,D,4,5,1","Rudbeckia_hirta,1,D,4,5,1"
"293",1,2,"A",11,3,"Rudbeckia_hirta",119.989361492678,"2,A,11","2,A,11,3","2,A,11,3,1","Rudbeckia_hirta,2,A,11,3,1"
"294",1,2,"A",13,3,"Rudbeckia_hirta",29.9973403731694,"2,A,13","2,A,13,3","2,A,13,3,1","Rudbeckia_hirta,2,A,13,3,1"
"295",1,2,"A",13,4,"Rudbeckia_hirta",14.9986701865847,"2,A,13","2,A,13,4","2,A,13,4,1","Rudbeckia_hirta,2,A,13,4,1"
"296",1,2,"A",14,3,"Rudbeckia_hirta",59.9946807463388,"2,A,14","2,A,14,3","2,A,14,3,1","Rudbeckia_hirta,2,A,14,3,1"
"297",1,2,"A",14,4,"Rudbeckia_hirta",149.986701865847,"2,A,14","2,A,14,4","2,A,14,4,1","Rudbeckia_hirta,2,A,14,4,1"
"298",1,2,"A",15,3,"Rudbeckia_hirta",134.988031679262,"2,A,15","2,A,15,3","2,A,15,3,1","Rudbeckia_hirta,2,A,15,3,1"
"299",1,2,"A",15,5,"Rudbeckia_hirta",29.9973403731694,"2,A,15","2,A,15,5","2,A,15,5,1","Rudbeckia_hirta,2,A,15,5,1"
"300",1,2,"A",3,3,"Rudbeckia_hirta",29.9973403731694,"2,A,3","2,A,3,3","2,A,3,3,1","Rudbeckia_hirta,2,A,3,3,1"
"301",1,2,"A",3,4,"Rudbeckia_hirta",44.9960105597541,"2,A,3","2,A,3,4","2,A,3,4,1","Rudbeckia_hirta,2,A,3,4,1"
"302",1,2,"A",5,3,"Rudbeckia_hirta",29.9973403731694,"2,A,5","2,A,5,3","2,A,5,3,1","Rudbeckia_hirta,2,A,5,3,1"
"303",1,2,"A",5,4,"Rudbeckia_hirta",29.9973403731694,"2,A,5","2,A,5,4","2,A,5,4,1","Rudbeckia_hirta,2,A,5,4,1"
"304",1,2,"A",9,3,"Rudbeckia_hirta",119.989361492678,"2,A,9","2,A,9,3","2,A,9,3,1","Rudbeckia_hirta,2,A,9,3,1"
"305",1,2,"A",9,5,"Rudbeckia_hirta",14.9986701865847,"2,A,9","2,A,9,5","2,A,9,5,1","Rudbeckia_hirta,2,A,9,5,1"
"306",1,2,"B",10,3,"Rudbeckia_hirta",29.9973403731694,"2,B,10","2,B,10,3","2,B,10,3,1","Rudbeckia_hirta,2,B,10,3,1"
"307",1,2,"B",13,3,"Rudbeckia_hirta",119.989361492678,"2,B,13","2,B,13,3","2,B,13,3,1","Rudbeckia_hirta,2,B,13,3,1"
"308",1,2,"B",8,3,"Rudbeckia_hirta",104.990691306093,"2,B,8","2,B,8,3","2,B,8,3,1","Rudbeckia_hirta,2,B,8,3,1"
"309",1,2,"C",10,3,"Rudbeckia_hirta",284.974733545109,"2,C,10","2,C,10,3","2,C,10,3,1","Rudbeckia_hirta,2,C,10,3,1"
"310",1,2,"C",10,4,"Rudbeckia_hirta",44.9960105597541,"2,C,10","2,C,10,4","2,C,10,4,1","Rudbeckia_hirta,2,C,10,4,1"
"311",1,2,"C",11,3,"Rudbeckia_hirta",674.940158396312,"2,C,11","2,C,11,3","2,C,11,3,1","Rudbeckia_hirta,2,C,11,3,1"
"312",1,2,"C",11,4,"Rudbeckia_hirta",44.9960105597541,"2,C,11","2,C,11,4","2,C,11,4,1","Rudbeckia_hirta,2,C,11,4,1"
"313",1,2,"C",11,5,"Rudbeckia_hirta",29.9973403731694,"2,C,11","2,C,11,5","2,C,11,5,1","Rudbeckia_hirta,2,C,11,5,1"
"314",1,2,"C",12,3,"Rudbeckia_hirta",254.97739317194,"2,C,12","2,C,12,3","2,C,12,3,1","Rudbeckia_hirta,2,C,12,3,1"
"315",1,2,"C",12,4,"Rudbeckia_hirta",29.9973403731694,"2,C,12","2,C,12,4","2,C,12,4,1","Rudbeckia_hirta,2,C,12,4,1"
"316",1,2,"C",13,3,"Rudbeckia_hirta",14.9986701865847,"2,C,13","2,C,13,3","2,C,13,3,1","Rudbeckia_hirta,2,C,13,3,1"
"317",1,2,"C",13,4,"Rudbeckia_hirta",44.9960105597541,"2,C,13","2,C,13,4","2,C,13,4,1","Rudbeckia_hirta,2,C,13,4,1"
"318",1,2,"C",4,3,"Rudbeckia_hirta",329.970744104863,"2,C,4","2,C,4,3","2,C,4,3,1","Rudbeckia_hirta,2,C,4,3,1"
"319",1,2,"C",5,3,"Rudbeckia_hirta",629.944147836557,"2,C,5","2,C,5,3","2,C,5,3,1","Rudbeckia_hirta,2,C,5,3,1"
"320",1,2,"C",5,4,"Rudbeckia_hirta",59.9946807463388,"2,C,5","2,C,5,4","2,C,5,4,1","Rudbeckia_hirta,2,C,5,4,1"
"321",1,2,"C",5,5,"Rudbeckia_hirta",14.9986701865847,"2,C,5","2,C,5,5","2,C,5,5,1","Rudbeckia_hirta,2,C,5,5,1"
"322",1,2,"C",7,4,"Rudbeckia_hirta",14.9986701865847,"2,C,7","2,C,7,4","2,C,7,4,1","Rudbeckia_hirta,2,C,7,4,1"
"323",1,2,"C",9,3,"Rudbeckia_hirta",179.984042239016,"2,C,9","2,C,9,3","2,C,9,3,1","Rudbeckia_hirta,2,C,9,3,1"
"324",1,2,"D",1,3,"Rudbeckia_hirta",119.989361492678,"2,D,1","2,D,1,3","2,D,1,3,1","Rudbeckia_hirta,2,D,1,3,1"
"325",1,2,"D",1,4,"Rudbeckia_hirta",74.9933509329235,"2,D,1","2,D,1,4","2,D,1,4,1","Rudbeckia_hirta,2,D,1,4,1"
"326",1,2,"D",1,5,"Rudbeckia_hirta",74.9933509329235,"2,D,1","2,D,1,5","2,D,1,5,1","Rudbeckia_hirta,2,D,1,5,1"
"327",1,2,"D",10,3,"Rudbeckia_hirta",269.976063358525,"2,D,10","2,D,10,3","2,D,10,3,1","Rudbeckia_hirta,2,D,10,3,1"
"328",1,2,"D",10,4,"Rudbeckia_hirta",194.982712425601,"2,D,10","2,D,10,4","2,D,10,4,1","Rudbeckia_hirta,2,D,10,4,1"
"329",1,2,"D",11,3,"Rudbeckia_hirta",14.9986701865847,"2,D,11","2,D,11,3","2,D,11,3,1","Rudbeckia_hirta,2,D,11,3,1"
"330",1,2,"D",3,3,"Rudbeckia_hirta",164.985372052432,"2,D,3","2,D,3,3","2,D,3,3,1","Rudbeckia_hirta,2,D,3,3,1"
"331",1,2,"D",3,5,"Rudbeckia_hirta",29.9973403731694,"2,D,3","2,D,3,5","2,D,3,5,1","Rudbeckia_hirta,2,D,3,5,1"
"332",1,2,"D",6,3,"Rudbeckia_hirta",59.9946807463388,"2,D,6","2,D,6,3","2,D,6,3,1","Rudbeckia_hirta,2,D,6,3,1"
"333",1,2,"D",6,5,"Rudbeckia_hirta",14.9986701865847,"2,D,6","2,D,6,5","2,D,6,5,1","Rudbeckia_hirta,2,D,6,5,1"
"334",1,3,"A",12,4,"Rudbeckia_hirta",14.9986701865847,"3,A,12","3,A,12,4","3,A,12,4,1","Rudbeckia_hirta,3,A,12,4,1"
"335",1,3,"A",2,3,"Rudbeckia_hirta",29.9973403731694,"3,A,2","3,A,2,3","3,A,2,3,1","Rudbeckia_hirta,3,A,2,3,1"
"336",1,3,"A",4,3,"Rudbeckia_hirta",29.9973403731694,"3,A,4","3,A,4,3","3,A,4,3,1","Rudbeckia_hirta,3,A,4,3,1"
"337",1,3,"A",4,4,"Rudbeckia_hirta",104.990691306093,"3,A,4","3,A,4,4","3,A,4,4,1","Rudbeckia_hirta,3,A,4,4,1"
"338",1,3,"A",4,5,"Rudbeckia_hirta",14.9986701865847,"3,A,4","3,A,4,5","3,A,4,5,1","Rudbeckia_hirta,3,A,4,5,1"
"339",1,3,"A",5,4,"Rudbeckia_hirta",14.9986701865847,"3,A,5","3,A,5,4","3,A,5,4,1","Rudbeckia_hirta,3,A,5,4,1"
"340",1,3,"A",5,5,"Rudbeckia_hirta",14.9986701865847,"3,A,5","3,A,5,5","3,A,5,5,1","Rudbeckia_hirta,3,A,5,5,1"
"341",1,3,"A",7,5,"Rudbeckia_hirta",14.9986701865847,"3,A,7","3,A,7,5","3,A,7,5,1","Rudbeckia_hirta,3,A,7,5,1"
"342",1,3,"B",11,4,"Rudbeckia_hirta",74.9933509329235,"3,B,11","3,B,11,4","3,B,11,4,1","Rudbeckia_hirta,3,B,11,4,1"
